id,ingredients
04043247, folic acid (vitamin 89
04043247, sugar
04043247, scy fiber
04043247, yeast
04043247, whole wheat flour vheat gluten contains 2% 0 less of the following salt
04043247, molasses
04043247, dough conditioners (ethoxylated mono-and diglycer des sodium stearoyl lactylate mond-amd diglycerides ascorbic acid)
04043247, wheat starch calcium propionate and sorbic ac d to retain fres-ness yeast nutrients (caldum sulfate mondcalcaum phosphate
04043247, ammonium sulfate
04043247, citric acid1
04043247, fumaric acid
04043247, hydrogenated vegetable oil soy lecithi contains soy
04043247, wheat
04043247, wergy avisory produced on the sarme bakery equipment as baked goods contaning milk eggs
04043247, ruls or seeds
04043247, therefore
04043247, this product may 09/24/2013 - 9 buns
0071270013120,
0072655001251,"vegetables (broccoli, carrots, edamame, onions, red bell peppers)"
0072655001251," seasoned cooked chicken (chicken breast, water, sugar, sea salt, olive oil, isolated soy protein, soy fiber, rice starch, natural flavoring)"
0072655001251," sesame soy sauce (water, soy sauce [water, wheat, soybeans, salt, alcohol, vinegar, lactic acid], sugar, rice vinegar, sake wine [contains salt], corn starch, garlic puree, sesame oil, ginger puree, locust bean gum)"
0072655001251, contains: soy
0072655001251, wheat
0072655001251,
0072655454415,"cooked rice (water, white rice)"
0072655454415, chicken breast fritters (cooked chicken [chicken breast
0072655454415, water
0072655454415, modified corn starch
0072655454415, salt
0072655454415, potassium chloride
0072655454415, potassium phosphate]
0072655454415, batter [water
0072655454415, bleached wheat flour
0072655454415, yellow corn flour
0072655454415, leavening {sodium bicarbonate
0072655454415, sodium aluminum phosphate}
0072655454415, whey
0072655454415, salt
0072655454415, whole eggs
0072655454415, guar gum]
0072655454415, predust [enriched wheat flour {wheat flour
0072655454415, niacin
0072655454415, ferrous sulfate (iron)
0072655454415, thiamine mononitrate
0072655454415, riboflavin
0072655454415, folic acid}
0072655454415, soybean oil
0072655454415, salt
0072655454415, natural flavor])
0072655454415, water
0072655454415, red and green bell peppers
0072655454415, sugar
0072655454415, onions
0072655454415, pineapple
0072655454415, pineapple juice concentrate
0072655454415, contains 2% or less of: rice vinegar
0072655454415, modified corn starch
0072655454415," soy sauce (water, wheat, soybeans, salt, alcohol, vinegar, lactic acid)"
0072655454415, garlic
0072655454415, tomato paste
0072655454415, salt
0072655454415," cooking wine (white wine, natural flavor, salt)"
0072655454415, ginger
0072655454415, canola oil
0072655454415," chili paste (red chili peppers, distilled vinegar, salt, xanthan gum)"
0072655454415, citric acid
0072655454415, contains: egg
0072655454415, milk
0072655454415, soy
0072655454415, wheat
0072655454415,
0071464260804,"soy milk from concentrate (water, soy milk concentrate)"
0071464260804, cane sugar
0071464260804, soy protein isolate
0071464260804, natural flavors
0071464260804, acacia gum
0071464260804, sea salt
0071464260804," green tea (water, green tea extract)"
0071464260804,
0893811000259,
0058449890188,
0072655401044,"cooked rice (water, brown rice)"
0072655401044," sesame sauce (water, soy sauce [water, wheat, soybeans, salt, alcohol, vinegar, lactic acid], sugar, rice vinegar, sake wine [contains salt], corn starch, garlic puree, sesame oil, ginger puree, locust bean gum)"
0072655401044," seasoned cooked chicken (chicken breast, water, sugar, sea salt, olive oil, isolated soy protein, soy fiber, rice starch, natural flavoring)"
0072655401044," vegetables (carrots, edamame)"
0072655401044," scrambled eggs (whole eggs, water, citric acid)"
0072655401044, contains: egg
0072655401044, soy
0072655401044, wheat
0072655401044,
0050100402624,water
0050100402624, carrots
0050100402624," tomato puree (water, tomato paste)"
0050100402624, celery
0050100402624," prepared kidney beans (kidney beans, water)"
0050100402624, corn
0050100402624," potatoes (potatoes, sodium acid pyrophosphate [to preserve color])"
0050100402624, tomatoes with juice
0050100402624, green zucchini
0050100402624, peas
0050100402624, green beans
0050100402624, less than 2% of: modified corn starch
0050100402624, lima beans
0050100402624, corn starch
0050100402624," vegetable juice concentrate blend (carrot, tomato, natural flavor, celeriac, spinach, lettuce, red beet, salt)"
0050100402624, clear tomato concentrate
0050100402624, natural flavors
0050100402624, salt
0050100402624, potassium chloride
0050100402624, onions
0050100402624, sugar
0050100402624, spices
0050100402624, soybean oil
0050100402624, garlic powder
0050100402624, citric acid
0050100402624, yeast extract
0050100402624, calcium chloride
0050100402624, disodium inosinate and guanylate
0050100402624, oleoresin paprika (color)
0050100402624,may contain: soy
0050100402624,
0851432005169,Carbonated water
0851432005169, calcium lactate
0851432005169, natural flavors
0851432005169, mono potassium phosphate
0851432005169," natural sweetener (stevia , erythritol) vitamin b12"
0851432005169, vitamin c (ascorbic acid) vitamin d3
0851432005169, contains no fruit juice
0851432005169,
0849607090522,water (aqua)
0849607090522, soybean oil*
0849607090522, artificial butter flavor
0849607090522, isobutane
0849607090522, propane
0849607090522, lecithin
0849607090522, potassium sorbate(preservative)
0849607090522, glyceryl stearate
0849607090522, beta-carotene(color)
0849607090522,
0030000012000,whole grain rolled oats
0030000012000,
0071270007822,
0087565110108,
0602652181023,"whole grain blend (oats, brown rice, millet, oat flour, buckwheat, amaranth, quinoa)"
0602652181023, tapioca syrup
0602652181023, dried cane syrup
0602652181023, honey
0602652181023, canola oil
0602652181023, coconut
0602652181023, chocolate liquor
0602652181023, sugar
0602652181023, brown rice syrup
0602652181023, molasses
0602652181023, gum acacia
0602652181023, sea salt
0602652181023, vanilla extract
0602652181023, cocoa butter
0602652181023, soy lecithin
0602652181023, vitamin e (to maintain freshness)
0602652181023,
0050100459512,"cooked turkey breast with binders (turkey breast, water, contains 2% or less of: isolated soy protein product [isolated soy protein, modified potato starch, corn starch, carrageenan, soy lecithin], olive oil, chicken flavor [maltodextrin, chicken broth, salt, flavors], dextrose, salt, potassium chloride, potassium and sodium phosphates, seasoning [flavorings, soy lecithin])"
0050100459512, green beans
0050100459512,"â gravy (water, modified corn starch, contains 2% or less of: chicken glace [chicken broth, cooked chicken, chicken fat, salt, flavorings], onions, butter [cream, salt], chicken flavor [chicken broth, salt, chicken fat], soybean oil, chardonnay wine, nonfat dry milk, sugar, potassium chloride, sea salt, canola oil, garlic, flavorings, xanthan gum, guar gum)"
0050100459512,"â stuffing (water, croutons [enriched wheat flour {wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid}, yeast, sugar, wheat gluten, vinegar], celery, onions, chicken flavor [maltodextrin, chicken broth, salt, flavors], flavorings, salt)"
0050100459512, apples (citric acid and ascorbic acid to retain color)
0050100459512, water
0050100459512, brown sugar
0050100459512, modified food starch
0050100459512, cream
0050100459512, acetylated monoglycerides
0050100459512, salt
0050100459512, alcohol
0050100459512, natural flavors
0050100459512, contains: milk
0050100459512, soy
0050100459512, wheat
0050100459512,
0033400070113,Durum whole wheat flour.
0033400721756,Whole durum _wheat_ flour
0033400721756," whole grain flour blend (quinoa, amaranth, millet, sorghum, teff)"
7503020343148,Edulcorante orgánico. Extraído de la planta de agave azul
7503020343148, listo para servir. Alto poder energético
7503020343148, potenciador de sabor
7503020343148, mayor poder endulzante y bajo indice glicémico.
0606541934110,
0767387034096,Enriched semolina
0767387034096, [semolina
0767387034096, iron (ferrous sulfate)
0767387034096," and b vitamins (niacin, thiamin mononitrate, riboflavin, folic acid)]"
0767387034096, inulin (vegetable fiber)
0767387034096, wheat gluten (plant protein)
0767387034096, xanthan gum (food fiber)
0767387034096, pectin (fruit fiber)
0767387034096, potassium chloride.
0041498290351,ORGANIC SPROUTED WHOLE. WHEAT
0041498290351, ORGANIC SPROUTED WHOLE WHEAT FLOUR
0041498290351, WATER
0041498290351, ORGANIC HONEY
0041498290351, ORGANIC WHOLE ROLLED OATS
0041498290351, ORGANIC CANE SUGAR
0041498290351, ORGANIC VITAL un WHEAT GLUTEN
0041498290351, CULTURED WHEAT FLOUR
0041498290351, ORGANIC OAT BRAN
0041498290351, YEAST
0041498290351, SEA SALT
0041498290351, ORGANIC OAT FIBER. CONTAINS: WHEAT MAY CONTAIN ORGANIC SOY. PRODUCT OF CANADA
0051000201768,
0602652184031,"whole grain blend (oats, brown rice, millet, oat flour, buckwheat, amaranth, quinoa)"
0602652184031, dried cane syrup
0602652184031, honey
0602652184031, tapioca syrup
0602652184031, peanut butter
0602652184031, canola oil
0602652184031, peanuts
0602652184031, chocolate liquor
0602652184031, sugar
0602652184031, brown rice syrup
0602652184031, gum acacia
0602652184031, peanut flour
0602652184031, sea salt
0602652184031, vanilla extract
0602652184031, cocoa butter
0602652184031, soy lecithin
0602652184031, water
0602652184031, vitamin e (to maintain freshness)
0602652184031,
7056320859430,Air-popped popcorn
7056320859430, algae oil
7056320859430, sea salt.
0074175003586,Chicken stock
0074175003586, modified food starch
0074175003586, wheat flour
0074175003586," chicken meat (cooked chicken meat, water, modified food starch, salt, sodium phosphate)"
0074175003586, contains less than 2% of: cream
0074175003586, soybean oil
0074175003586, carrot juice concentrate
0074175003586, sea salt
0074175003586, potassium chloride
0074175003586, natural flavor
0074175003586, soy protein concentrate
0074175003586, cooked mechanically separated chicken meat
0074175003586, yeast extract
0074175003586, chicken fat
0074175003586, salt
0074175003586, beta carotene (for color)
0074175003586, lactic acid
0074175003586, maltodextrin
0074175003586, citric acid.
0029000012707,Peanuts
0029000012707, almonds
0029000012707, pistachios
0029000012707, pecans
0029000012707, hazelnuts (filberts)
0029000012707, peanut and/or cottonseed oil
0029000012707, sea salt.
0072310020917,CHAMOMILE
0072310020917, ROSE HIPS
0072310020917, LAVENDER
0072310020917, LICORICE ROOT
0072310020917, NATURAL LAVENDER AND HONEY FLAVOURS WITH OTHER NATURAL FLAVORS
0072310020917," GANEDENBC[caret]30 (BACILLUS COAGULANS GBI-30, 6086)"
0851432005206,Carbonated water
0851432005206, calcium lactate
0851432005206, natural flavors
0851432005206, mono potassium phosphate
0851432005206, natural sweetener (stevia & erythritol) vitamin b12
0851432005206, vitamin c (ascorbic acid) vitamin d3
0851432005206, contains no fruit juice.
0851432005145,Carbonated water
0851432005145, calcium lactate
0851432005145, natural flavors
0851432005145, mono potassium phosphate
0851432005145, natural sweetener (stevia & erythritol) vitamin b12
0851432005145, vitamin c (ascorbic acid) vitamin d3
0851432005145, contains no fruit juice.
0048500202807,100% orange juice
0048500202807, fish oil (anchovy and sardine oils)*
0048500202807, fish gelatin (tilapia)*
0048500202807, sodium ascorbate* and citric acid*.
0072250013383,"Unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)"
0072250013383, water
0072250013383, sugar
0072250013383, wheat gluten
0072250013383, cellulose
0072250013383, yeast
0072250013383, contains 2% or less of each of the following: calcium sulfate
0072250013383, salt
0072250013383, cultured wheat flour
0072250013383, soybean oil
0072250013383, calcium carbonate
0072250013383, guar gum
0072250013383," dough conditioners (contains one or more of the following: monoglycerides, enzymes, ascorbic acid)"
0072250013383, vinegar
0072250013383, citric acid
0072250013383, monocalcium phosphate
0072250013383, sodium citrate
0072250013383, niacin
0072250013383, iron (ferrous sulfate)
0072250013383, thiamin hydrochloride
0072250013383, riboflavin
0072250013383, soy lecithin
0072250013383, folic acid
0072250013383, natamycin (to retard spoilage).
0867657000414,Carbonated water
0867657000414, taurine
0867657000414, citric acid
0867657000414, natural flavor
